,listing_id,name,host_id,host_name,neighbourhood_group,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added,latitude,longitude
5112,14774206,South-By-Southwest Room,92193254,Max,"Manhattan, Upper West Side",Private room,97$,96,7/6/2019,2.8,134,3.269625477,115.2,0.654693747,12/31/2018,40.80093,-73.9601
5113,21825897,Studio in Greenwich Village,30185313,Ariel,"Manhattan, Greenwich Village",Entire home/apt,120$,4,5/6/2019,0.24,153,3.662262987,4.8,0.614228726,10/31/2018,40.73103,-74.00141
5114,32347622,"Spacious Midtown East 1BR w/ Balcony, Gym, Doorman by Blueground",107434423,Blueground,"Manhattan, Murray Hill",Entire home/apt,321$,0,,,83,,,,3/18/2018,40.7493,-73.97376
5115,18792285,Clean and Comfortable Room near Columbia,55377720,Dan,"Manhattan, Morningside Heights",Private room,69$,0,,,0,,,,9/3/2018,40.81233,-73.95717
5116,21893129,Adorable midtown studio,120762452,Stanley,"Manhattan, Murray Hill",Entire home/apt,150$,2,9/30/2018,0.14,365,4.621038973,2.4,0.712946461,3/27/2018,40.75033,-73.97546
5117,228317,"Your Haven Awaits At ""Emma's Place""",1191142,Lady Jay,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,135$,82,5/18/2019,0.87,273,3.939322316,98.4,0.617601217,11/12/2018,40.68516,-73.92521
5118,21369656,Sunny and Spacious!Awesome Central Harlem 2br,138359650,Charles,"Manhattan, East Harlem",Entire home/apt,237$,45,6/23/2019,2.18,89,3.626178099,54,0.70854661,12/18/2018,40.80641,-73.94114
5119,11816864,Bright Room in Spacious Astoria Apt,62939516,Garth,"Queens, Long Island City",Private room,65$,5,1/2/2018,0.13,0,3.045673383,6,0.757471504,6/29/2017,40.76079,-73.93215
5120,30929724,1 bedroom SOHO flat with sunny views,230503468,Robert,"Manhattan, SoHo",Entire home/apt,380$,12,4/16/2019,1.89,0,4.596216916,14.4,0.849841122,10/11/2018,40.72628,-74.00236
5121,7246903,Cozy Townhouse with Private Deck,26411218,Desmond,"Queens, Maspeth",Entire home/apt,96$,139,6/30/2019,3.14,21,4.941331405,166.8,0.844249503,12/25/2018,40.73456,-73.88891
5122,34200086,Cozy Studio with Patio Close to the Subway,258202599,Elijah,"Manhattan, East Harlem",Entire home/apt,145$,7,6/24/2019,3.62,0,4.671061373,8.4,0.71121797,12/19/2018,40.78967,-73.94199
5123,15929625,"East Village/Gramercy Park, 1 Bedroom",103367641,Nidhi,"Manhattan, Gramercy",Private room,,8,4/28/2018,0.25,0,3.041941483,9.6,0.690495465,10/23/2017,40.73338,-73.98535
5124,15983444,Wonderful Private Room with Spacious Outdoor Patio,103850896,Ashley,"Brooklyn, Williamsburg",Private room,,5,10/22/2017,0.16,0,4.058721762,6,0.650985181,4/18/2017,40.71644,-73.9433
5125,25588085,ELEGANT 2 BEDROOM private apt in BROOKLYN,158399244,Ted,"Brooklyn, Crown Heights",Entire home/apt,159$,52,6/21/2019,4.07,110,4.527636362,62.4,0.847820922,12/16/2018,40.6708,-73.94011
5126,15191740,★★LUXURY at a MIDTOWN RESORT★★,64065593,ResortShare5,"Manhattan, Midtown",Private room,198$,30,4/11/2019,0.89,333,4.25175441,36,0.645086645,10/6/2018,40.75368,-73.97358
5127,30388313,"Roomy Midtown East 1BR, Office nook, Doorman, Gym by Blueground",107434423,Blueground,"Manhattan, Kips Bay",Entire home/apt,352$,0,,,268,,,,2/21/2018,40.74528,-73.97948
5128,21427369,Gorgeous Clinton Hill Brooklyn 1BR Garden Apt,109909474,Joanna & Brian,"Brooklyn, Clinton Hill",Entire home/apt,,93,6/19/2019,4.67,65,3.060298537,111.6,0.769537119,12/14/2018,40.68839,-73.96018
5129,19409691,Adorable apartment for your stay,133573369,Cat,"Manhattan, Upper East Side",home,125$,0,,,0,,,,5/17/2018,40.77366,-73.95755
5130,15745528,2 TwinXL Beds Walk-To TIME SQUARE #ForReal,51830483,Nathan,"Manhattan, Hell's Kitchen",Private room,92$,140,6/17/2019,4.29,152,4.205162373,168,0.674382995,12/12/2018,40.76028,-73.98846
5131,28738642,4th Floor en-suite Bath Room,216772639,Ling,"Brooklyn, Borough Park",Private room,60$,7,6/4/2019,0.76,179,3.734868983,8.4,0.643263907,11/29/2018,40.63378,-74.00599
5132,23353173,Chateau Upon Metro - large sunny 1bd near train,55149174,Anthony,"Brooklyn, Kensington",Private room,43$,0,,,0,,,,3/6/2018,40.64588,-73.97831
5133,7197915,The Heart of the Lower East Side!,37691482,Andrew,"Manhattan, Lower East Side",Entire home/apt,180$,8,5/28/2018,0.19,0,3.021401811,9.6,0.729250636,11/22/2017,40.72135,-73.98668
5134,858223,Entire flat west village,4431107,Ally,"Manhattan, Chelsea",Entire home/apt,200$,82,6/8/2019,2.02,157,3.019138976,98.4,0.761394536,12/3/2018,40.73818,-73.9977
5135,12606676,"Large, next to park, subway gardens",13822373,Brian,"Brooklyn, Prospect-Lefferts Gardens",Private room,120$,2,1/1/2017,0.06,0,3.209085586,2.4,0.70164027,6/28/2016,40.66223,-73.95955
5136,22230294,"Large, Bright, Open 1-BR Oasis in Gramercy Park",1391186,Adam,"Manhattan, Flatiron District",Entire home/apt,221$,7,3/29/2019,0.38,1,3.66068261,8.4,0.761532346,9/23/2018,40.73962,-73.98492
5137,8505892,"Bright, Spacious, Art Filled Apt",11241345,Madison,"Manhattan, Lower East Side",Entire home/apt,275$,0,,,0,,,,7/19/2018,40.72027,-73.98565
5138,32361650,"Trendy Private Room in Prime NY, 3 Train Nearby!",242962235,Yuval,"Queens, Ridgewood",Private room,42$,0,,,332,,,,7/17/2018,40.70727,-73.89627
5139,21769473,Designer's Own Soho Loft,4654206,Ethan,"Manhattan, SoHo",Entire home/apt,495$,2,2/7/2019,0.17,2,4.519430451,2.4,0.713174448,8/4/2018,40.72131,-73.99816
5140,32568130,Sonder | The Nash | Eclectic Studio + Rooftop,219517861,Sonder (NYC),"Manhattan, Murray Hill",Entire home/apt,257$,8,6/23/2019,2.03,108,3.930972017,9.6,0.653538634,12/18/2018,40.74868,-73.97563
5141,35617075,Fantastic 2BRM - 2 Minute Walk to Times Square,266925045,Ivana,"Manhattan, Hell's Kitchen",Entire home/apt,320$,3,7/1/2019,3,160,4.460149269,3.6,0.786989884,12/26/2018,40.7607,-73.99033
5142,25610990,Luxury Living in Greenpoint,193031210,Chris,"Brooklyn, Greenpoint",Entire home/apt,180$,16,6/15/2019,1.27,61,4.026293191,19.2,0.759706732,12/10/2018,40.72983,-73.95808
5143,34206654,Manhattan Time Square South-Sunny Queen Room,252604696,Erin,"Manhattan, Chelsea",Private room,199$,0,,,365,,,,8/17/2018,40.75022,-73.99632
5144,26131794,Super Luxurious 2 Bedroom Grand Central,61391963,Corporate Housing,"Manhattan, Murray Hill",Entire home/apt,175$,2,4/30/2019,0.38,241,3.78544988,2.4,0.637125207,10/25/2018,40.7512,-73.97738
5145,1264663,Prospect Park Apt With Terrace,809716,Adero,"Brooklyn, Prospect-Lefferts Gardens",Entire home/apt,350$,0,,,365,,,,4/3/2018,40.65994,-73.95892
5146,10753780,Gorgeous Duplex in the Heart of BK,2423061,Mike,"Brooklyn, Clinton Hill",Entire home/apt,125$,1,3/17/2016,0.02,0,3.889340923,1.2,0.710196624,9/12/2015,40.6837,-73.96505
5147,8973682,1 Room in Apt. near Columbia Univ.,26271616,Ian,"Manhattan, Upper West Side",Private room,98$,1,12/20/2015,0.02,0,4.054610221,1.2,0.715054057,6/16/2015,40.80101,-73.96076
5148,66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,"Brooklyn, Carroll Gardens",Entire home/apt,190$,51,7/1/2019,0.57,288,3.009876051,61.2,0.606406255,12/26/2018,40.67846,-73.99443
5149,8588390,Sunny private room and bath room.,10312377,Harvey,"Manhattan, Harlem",Private room,,0,,,0,,,,10/16/2018,40.80458,-73.94888
5150,14276224,Williamsburg Hideaway,35658806,Patty,"Brooklyn, Williamsburg",Entire home/apt,325$,2,1/5/2018,0.06,0,4.454218007,2.4,0.723308389,7/2/2017,40.71505,-73.95716
5151,3379914,Spacious & Cozy NYC Apartment in Brooklyn/Queens,9317567,Suzy,"Queens, Ridgewood",Entire home/apt,89$,10,3/18/2019,0.18,222,4.01101354,12,0.606186037,9/12/2018,40.70026,-73.90721
5152,15205915,2BdrmPRESIDENTIAL Luxury CONDO In the Heart of NYC,96098402,Wynpoints,"Manhattan, Midtown",Private room,799$,3,1/13/2017,0.09,365,3.564434456,3.6,0.78229935,7/10/2016,40.7521,-73.972
5153,20689426,Sunny and spacious Brooklyn loft,14120985,Will,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,130$,7,6/5/2019,0.52,4,4.042904543,8.4,0.656136052,11/30/2018,40.6916,-73.94538
5154,3172212,Spacious room in artist Loft,7351,Tanda,"Brooklyn, South Slope",Private room,85$,23,6/10/2019,0.45,363,3.273885238,27.6,0.731635045,12/5/2018,40.66257,-73.98777
5155,30702161,JIMI HENDRIX BIG BEAUTIFUL BEDROOM,203982404,Maxime C/Armande C,"Manhattan, East Harlem",Private room,90$,25,6/24/2019,3.66,173,4.56524651,30,0.915617479,12/19/2018,40.80847,-73.94044
5156,22465327,"*NEW*6 BED BROOKLYN DUPLX,15 MIN TRAIN RIDE 2 CITY",254846,Brendan,"Brooklyn, Bushwick",Entire home/apt,399$,19,5/6/2019,1.13,272,3.845502477,22.8,0.604114311,10/31/2018,40.69023,-73.91621
5157,24715620,Room B Close to NYU Langone H/Metro station,105640471,Jason,"Brooklyn, Sunset Park",Private room,43$,11,5/28/2019,1.11,146,4.773899174,13.2,0.93811826,11/22/2018,40.64193,-74.01483
5158,29104786,Amazing room for your  holidays,16965783,Luca,"Manhattan, Harlem",Private room,56$,17,6/22/2019,2.63,228,3.009840599,20.4,0.633237684,12/17/2018,40.82452,-73.94427
5159,4227161,New York I Love You 7 Bedrooms,20318233,Nirit (Nina),"Brooklyn, Bedford-Stuyvesant",Entire home/apt,1050$,121,6/10/2019,2.19,327,4.505077739,145.2,0.820761895,12/5/2018,40.68542,-73.95184
5160,26273200,Big sunny private room (cat as a bonus ;-)),118763899,Elena,"Manhattan, Harlem",Private room,40$,0,,,67,,,,5/25/2018,40.81889,-73.94269
5161,1351427,Charming New 3br House+bkyard BRKLN,6414252,Arza,"Brooklyn, Kensington",Entire home/apt,262$,1,4/3/2015,0.02,16,4.260341696,1.2,0.674304658,9/28/2014,40.64734,-73.97334
5162,23650568,2 Bedroom by Bayside Train 21 mins from Manhattan,24771677,Noelle,"Queens, Bayside",Entire home/apt,200$,45,6/30/2019,2.84,42,4.943973145,54,0.840404118,12/25/2018,40.76324,-73.77111
5163,21297416,Beautiful Private Room 15 min from JFK Airport,49614264,KaLema,"Brooklyn, East New York",Private room,52$,3,3/18/2018,0.15,89,3.945452975,3.6,0.653434734,9/12/2017,40.66071,-73.88858
5164,14161103,Gorgeous Sunset-facing Carroll Gardens 1 Bedroom,71211336,Patrick,"Brooklyn, Gowanus",Entire home/apt,299$,0,,,0,,,,4/15/2018,40.67963,-73.98951
5165,16821898,Big bright cozy room to call home,111918887,Bianca,"Brooklyn, Windsor Terrace",Private room,50$,5,6/30/2019,0.18,126,4.64387868,6,0.76530706,12/25/2018,40.65559,-73.97797
5166,19339594,Charming Newly Renovated Brownstone,134808051,Jaime And Stephen,"Brooklyn, Crown Heights",Private room,80$,5,9/19/2018,0.22,365,3.304105304,6,0.701420994,3/16/2018,40.6746,-73.94652
5167,20436117,"Bright, Clean, Private - 10 Minutes to Manhattan",145830321,Morgan,"Brooklyn, Williamsburg",Entire home/apt,120$,122,6/17/2019,5.42,193,3.943938181,146.4,0.766804752,12/12/2018,40.70728,-73.95461
5168,34086213,"Spacious, Bright BK Two-Bed with Vintage Flare",257171785,Matt,"Brooklyn, Williamsburg",Entire home/apt,295$,1,6/2/2019,0.81,0,4.704029012,1.2,0.633565644,11/27/2018,40.71233,-73.95318
5169,19639687,"Garden Apt, 1,800 sq ft",138210979,Michael,"Brooklyn, Park Slope",Entire home/apt,181$,3,7/15/2017,0.12,0,3.483684508,3.6,0.626026718,1/9/2017,40.67405,-73.97883
5170,29584789,Beautiful Upper East Side 1 Bedroom Apt: King Size,41233448,Elizabet,"Manhattan, Upper East Side",Entire home/apt,260$,2,12/25/2018,0.25,0,4.265764783,2.4,0.663102512,6/21/2018,40.76975,-73.9524
5171,34485738,Large Midtown Manhattan Penthouse,261632622,Royalton,"Manhattan, Theater District",Private room,100$,0,,,283,,,,9/6/2018,40.75466,-73.98487
5172,27693410,Princess Palace Purple,44469259,Layla,"Brooklyn, Bedford-Stuyvesant",Private room,37$,44,4/27/2019,4.04,1,4.384205324,52.8,0.623849288,10/22/2018,40.69309,-73.93051
5173,11456047,【完全個室】1BR､専用ﾊﾞｽﾄｲﾚ､ｷｯﾁﾝ付き(Queens),60239797,Hazuki,"Queens, Elmhurst",Private room,100$,0,,,0,,,,9/19/2018,40.73958,-73.87288
5174,507393,Ready private furnished room w/Wifi,1539749,Edward,"Brooklyn, Bedford-Stuyvesant",Private room,49$,46,5/27/2019,0.54,301,4.058710032,55.2,0.774503252,11/21/2018,40.68549,-73.94724
5175,10037631,1bdroom Kid Friendly Quiet Street,51525788,Whitney,"Manhattan, Inwood",Entire home/apt,120$,1,1/2/2016,0.02,0,3.623662017,1.2,0.658568918,6/29/2015,40.86569,-73.92865
5176,20066576,1 Bedroom in the heart of the Lower East Side,56256469,Steven,"Manhattan, Lower East Side",Entire home/apt,140$,4,9/4/2017,0.17,0,4.388824406,4.8,0.714185449,3/1/2017,40.7191,-73.98431
5177,9511490,Williamsburg Secret Treasure with deck,240471,Roberto,"Brooklyn, Williamsburg",Private room,60$,6,6/2/2017,0.14,188,4.890545996,7.2,0.629884701,11/27/2016,40.70766,-73.94739
5178,35190355,Brooklyn Style 5 BR Apt in Bedstuy Madison,226410657,Nina,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,208$,0,,,239,,,,4/23/2018,40.68753,-73.93072
5179,30903214,Home Away From Home,229306781,Terrioma,"Brooklyn, Crown Heights",Private room,70$,2,12/28/2018,0.3,73,4.178807687,2.4,0.745729157,6/24/2018,40.67428,-73.91986
5180,4077090,Quiet Haven in Park Slope Huge 2BR,316474,Ellie,"Brooklyn, South Slope",Entire home/apt,225$,66,1/2/2019,1.13,158,4.424687555,79.2,0.616558308,6/29/2018,40.66693,-73.98801
5181,34156161,Chelsea Luxury & Cozy 2 Bedroom Apartment,257671905,Evelyn,"Manhattan, Chelsea",Entire home/apt,249$,8,6/22/2019,4.8,131,4.144023275,9.6,0.733779836,12/17/2018,40.74301,-73.9937
5182,15180279,2 br in prime  bushwick  brooklyn,40611169,Sol,"Brooklyn, Bushwick",Entire home/apt,113$,6,9/30/2018,0.18,365,4.646493555,7.2,0.766943807,3/27/2018,40.69951,-73.91641
5183,13898236,2 Floor Condo in Williamsburg with Pvt Terrace,2962330,Thobey,"Brooklyn, Williamsburg",Entire home/apt,250$,0,,,0,,,,9/14/2018,40.71684,-73.94578
5184,34901323,Incredible Industrial Loft 1BR in Williamsburg,238328671,Brady,"Brooklyn, Williamsburg",Entire home/apt,375$,3,7/4/2019,3,43,3.748260163,3.6,0.604689066,12/29/2018,40.71706,-73.95988
5185,140973,"East Village, King-Sized, Charmer",686147,Dave,"Manhattan, East Village",Entire home/apt,185$,69,5/26/2019,0.71,233,3.443201086,82.8,0.62581456,11/20/2018,40.72274,-73.97581
5186,34111540,Big Bedroom near Columbia University and 1 line,90332306,Haylee,"Manhattan, Upper West Side",Private room,59$,4,6/9/2019,2.61,5,3.070104252,4.8,0.719472942,12/4/2018,40.80383,-73.96724
5187,19890448,Mundo's World,15096876,Raymundo,"Brooklyn, Bushwick",Private room,60$,2,7/31/2017,0.08,0,3.657669868,2.4,0.745274522,1/25/2017,40.6995,-73.92089
5188,28437669,Two-Story 2BR/2BA East Village Apartment!,3964276,Steve,"Manhattan, East Village",Entire home/apt,255$,6,12/30/2018,0.65,0,3.971336735,7.2,0.788244459,6/26/2018,40.72447,-73.98821
5189,29995668,Cozy room in friendly & hip Bushwick near subway,8245652,Cazzie,"Brooklyn, Bushwick",Private room,,6,3/1/2019,0.79,0,4.878909869,7.2,0.693881633,8/26/2018,40.69658,-73.90968
5190,9133278,This Empty Nest is the Best!,25459,Christine,"Manhattan, Harlem",Private room,41$,124,6/25/2019,2.78,37,4.016022308,148.8,0.72069672,12/20/2018,40.82711,-73.93989
5191,22394214,Cozy Apartment in Williamsburg,6757221,Athina,"Brooklyn, Williamsburg",Entire home/apt,120$,1,1/2/2019,0.16,0,4.635980645,1.2,0.704027419,6/29/2018,40.70912,-73.94813
5192,23537317,Cozy room on the UES,51368588,Paula,"Manhattan, Upper East Side",Private room,98$,30,6/22/2019,1.97,23,4.368082012,36,0.604024763,12/17/2018,40.76179,-73.96199
5193,2582812,Brooklyn loft apt in industrial building,13225047,Lila,"Brooklyn, Williamsburg",Private room,60$,44,3/28/2018,1.24,0,3.876907017,52.8,0.667314921,9/22/2017,40.71997,-73.95945
5194,10280162,Great room in Awesome Williamsburg,24411752,Sahil,"Brooklyn, Williamsburg",Private room,49$,0,,,0,,,,10/10/2018,40.71042,-73.95071
5195,29488512,Bushwick Modern Loft w/terrace,46296435,Garrett,"Brooklyn, Bushwick",Entire home/apt,225$,0,,,85,,,,3/29/2018,40.70137,-73.93277
5196,4848528,"STUNNING 1BD BRIGHT UNIT, RENOVATED",1475015,Mike,"Manhattan, Hell's Kitchen",Entire home/apt,97$,6,8/9/2017,0.12,365,3.238954128,7.2,0.73798457,2/3/2017,40.76719,-73.98533
5197,34676486,Luxury Manhattan Suite & uninterrupted views,261581535,Alex,"Manhattan, Hell's Kitchen",Entire home/apt,449$,6,7/4/2019,3.21,346,4.840155376,7.2,0.731467417,12/29/2018,40.76465,-73.98812
5198,29283100,NICE Private Bedroom in the BEST part of Manhattan,606154,Sam,"Manhattan, Gramercy",Private room,118$,0,,,0,,,,7/28/2018,40.73386,-73.98307
5199,25677480,Comfy 6ft. couch in living room,9726872,Natalie,"Manhattan, Upper East Side",Shared room,70$,7,12/9/2018,0.55,66,4.304684245,8.4,0.783637979,6/5/2018,40.7677,-73.95476
5200,22667649,Cute private room in  Downtown NYC,260958,Aura,"Manhattan, Chinatown",Private room,65$,3,10/15/2018,0.17,0,4.949248282,3.6,0.746518717,4/11/2018,40.71391,-73.99076
5201,34360431,Cozy and humble room in a great neighborhood!,65770853,Adriana,"Brooklyn, Clinton Hill",Private room,55$,1,5/12/2019,0.51,11,4.572331637,1.2,0.630035222,11/6/2018,40.68822,-73.96018
5202,13624795,Large 4 BR West Village townhouse/roof garden,36435055,Barbara,"Manhattan, West Village",Entire home/apt,700$,18,7/22/2018,0.5,0,4.304207283,21.6,0.621763351,1/16/2018,40.73484,-74.00364
5203,32234672,Zen Den 1BR Uptown Oasis,24973324,Matthew,"Manhattan, Washington Heights",Entire home/apt,125$,1,2/18/2019,0.21,72,3.674664958,1.2,0.667347362,8/15/2018,40.85355,-73.93232
5204,20667572,Artist's Room in Prime Bushwick,83948710,Lux,"Brooklyn, Bushwick",Private,69$,77,7/7/2019,3.45,178,3.415772515,92.4,0.650396308,1/1/2019,40.701,-73.91986
5205,20689638,LARGE PRIVATE ROOM CLOSE TO MANHATTAN,139357580,Shuly,"Queens, Ditmars Steinway",Private room,60$,3,9/15/2017,0.13,129,3.90085857,3.6,0.634631472,3/12/2017,40.77281,-73.90295
5206,6649555,Amazing 1BR - heart of West Village,20700509,Gunnar,"Manhattan, West Village",Entire home/apt,169$,11,3/19/2016,0.22,0,4.050505196,13.2,0.622086554,9/14/2015,40.73592,-74.00492
5207,16677358,"Sunny room in Sunset Park, Brooklyn",25311040,Keisuke,"Brooklyn, Sunset Park",Private room,32$,0,,,0,,,,9/7/2018,40.64364,-74.01206
5208,9609800,"*Huge, Clean & Spacious Stay in NYC*",12651062,Adam,"Manhattan, Washington Heights",Private room,50$,2,9/17/2018,0.05,5,4.973254701,2.4,0.711419989,3/14/2018,40.83625,-73.93753
5209,20204527,Spacious homey clean convenient 15m to Manhattan,131035061,Lucky,"Queens, Sunnyside",Private room,70$,91,6/26/2019,3.92,75,4.72005368,109.2,0.878627439,12/21/2018,40.74654,-73.91842
5210,3595554,Jackson Stayover Apt,18108212,Adriana,"Queens, St. Albans",Entire home/apt,108$,81,6/27/2019,1.35,328,4.493036906,97.2,0.68868523,12/22/2018,40.69283,-73.75828
5211,31151589,Private room in beautiful Brownstone building,16354583,Monica,"Brooklyn, Crown Heights",Private room,30$,2,1/31/2019,0.33,0,3.521086778,2.4,0.653060579,7/28/2018,40.67325,-73.94666
5212,14205364,Bright 3BR w/ large patio in vibrant Williamsburg,2343858,Claire,"Brooklyn, Williamsburg",Entire home/apt,325$,87,6/16/2019,2.45,126,4.014931165,104.4,0.636785071,12/11/2018,40.71635,-73.94982
5213,23107316,"Unique & Spacious, W Village. 1-Bdrm. NEW LISTING!",171678641,Max,"Manhattan, West Village",Entire home/apt,225$,10,4/29/2019,0.78,279,3.059072327,12,0.66087513,10/24/2018,40.73716,-73.99764
5214,13712336,NEAT AND TIDY EDEN,68404305,David,"Brooklyn, Brownsville",Private room,65$,47,1/17/2019,1.28,300,3.257254332,56.4,0.648961045,7/14/2018,40.66462,-73.91873
5215,32959389,Great UWS Room - 10 mins from Times Square,248041579,Harkiran,"Manhattan, Upper West Side",Private room,100$,4,6/11/2019,1.29,0,3.325881505,4.8,0.630196561,12/6/2018,40.79361,-73.97047
5216,30442585,Luxury Private Bedrm in Williamsburg Madison 3R-2,226410657,Nina,"Brooklyn, Bedford-Stuyvesant",Private room,42$,0,,,358,,,,4/18/2018,40.68589,-73.93057
5217,13394,Fort Greene brownstone ,52335,Alexander,"Brooklyn, Fort Greene",Private room,80$,135,6/17/2019,1.16,192,4.050713993,162,0.625557909,12/12/2018,40.69142,-73.97376
5218,12951215,Sleek 1 bedroom apartment near Rockefeller Center!,30283594,Kara,"Manhattan, Hell's Kitchen",Entire home/apt,239$,2,1/5/2018,0.1,365,3.914466926,2.4,0.783802338,7/2/2017,40.76222,-73.99889
5219,32552611,Cozy Private Bedroom in Spacious Manhattan Apt,47518086,Timothy,"Manhattan, East Harlem",Private room,35$,4,6/14/2019,1.11,2,4.41910291,4.8,0.671336895,12/9/2018,40.81393,-73.93632
5220,31100244,Private 2BR w/washer/dryer/balcony in Bushwick,95205457,Teddy,"Brooklyn, Bushwick",Entire home/apt,249$,6,6/24/2019,0.98,0,4.456780557,7.2,0.762428465,12/19/2018,40.69472,-73.92574
5221,471914,Brooklyn one-bedroom right by Prospect Park!,2147438,Stephen,"Brooklyn, Prospect-Lefferts Gardens",Private room,110$,12,4/26/2019,0.16,330,4.662689443,14.4,0.887357918,10/21/2018,40.65955,-73.96066
